2017-07-18,-0.08628114761514148
2017-07-19,-0.42220995499121666
2017-07-20,-0.9090108142376586
2017-07-21,-0.9525630506417287
2017-07-22,-1.1582948515302738
2017-07-23,-1.3301912048951183
2017-07-24,-1.624442274580456
2017-07-25,-1.6548291853922399
2017-07-26,-1.5935849589020998
2017-07-27,-1.6831959692237901
2017-07-28,-1.6541727706988638
2017-07-29,-1.625165800849312
2017-07-30,-1.3574188612565035
2017-07-31,-1.1468936992575403
2017-08-01,-1.2589553455772755
2017-08-02,-1.1956542593549804
2017-08-03,-1.0458864537257235
2017-08-04,-0.7663963482978151
2017-08-05,-0.4153697503984883
2017-08-06,-0.3168918181435288
2017-08-07,-0.11704974082383389
2017-08-08,0.3561494980973904
2017-08-09,0.7126590998841607
2017-08-10,0.8566202337371404
2017-08-11,0.7902483532226166
2017-08-12,0.9970405136214068
2017-08-13,1.1151138320686709
2017-08-14,1.4305643775532553
2017-08-15,1.471242209299628
2017-08-16,1.533080924250041
2017-08-17,1.865351648680527
2017-08-18,2.586687662688568
2017-08-19,1.9638107803850677
2017-08-20,2.6460396809696474
2017-08-21,3.0351897948554503
2017-08-22,2.779026441355355
2017-08-23,3.2320907271294423
2017-08-24,2.6363024145697445
2017-08-25,2.616844123352897
2017-08-26,2.282424173102833
2017-08-27,3.038059537687632
2017-08-28,2.7657994726931796
2017-08-29,2.520118698205592
2017-08-30,2.312910354892931
2017-08-31,2.467332244091811
2017-09-01,2.904276963850666
2017-09-02,2.261117514395143
2017-09-03,1.828038443465919
2017-09-04,1.2429057455341657
2017-09-05,1.398850537623536
2017-09-06,1.601980242700434
2017-09-07,1.3470765657087764
2017-09-08,0.7055115184926403
2017-09-09,0.5806741731680114
2017-09-10,0.27884209777386404
2017-09-11,0.4377671651310479
2017-09-12,0.1948667990962952
2017-09-13,0.15601000147464614
2017-09-14,-0.5095821615951271
2017-09-15,-0.599243307319028
2017-09-16,-0.7695707612324334
2017-09-17,-0.9325752916893103
2017-09-18,-0.7453023320595911
2017-09-19,-0.8661620991992165
2017-09-20,-1.1075122025697344
2017-09-21,-1.3145234681232338
2017-09-22,-1.3679095681229119
